,source,target,capacity,geo
903,667025222,2573833142,231000000,"LINESTRING (26.7813045 63.2056734, 25.3770782 64.817708)"
904,667025222,1693143862,231000000,"LINESTRING (26.7813045 63.2056734, 25.4130397 64.926702)"
905,667025222,2297584568,231000000,"LINESTRING (26.7813045 63.2056734, 25.4961844 64.9077557)"
906,667025222,5260196220,231000000,"LINESTRING (26.7813045 63.2056734, 25.6930276 65.2676366)"
907,667025222,2613446799,231000000,"LINESTRING (26.7813045 63.2056734, 25.3354052 65.2208609)"
908,667025222,2261816756,231000000,"LINESTRING (26.7813045 63.2056734, 25.4121446 65.3359749)"
909,667025222,5263270759,231000000,"LINESTRING (26.7813045 63.2056734, 25.4122989 65.3358099)"
910,667025222,4447358451,231000000,"LINESTRING (26.7813045 63.2056734, 25.226927 65.6048194)"
911,667025222,9422370488,231000000,"LINESTRING (26.7813045 63.2056734, 25.8206528 64.2957936)"
912,667025222,1782215673,231000000,"LINESTRING (26.7813045 63.2056734, 26.0161848 64.8204484)"
913,667025222,9315860509,231000000,"LINESTRING (26.7813045 63.2056734, 27.4877828 63.6771066)"
914,667025222,1564360771,231000000,"LINESTRING (26.7813045 63.2056734, 27.238835 63.5921457)"
915,667025222,1638670771,231000000,"LINESTRING (26.7813045 63.2056734, 27.1725441 63.7286876)"
916,667025222,1534367005,231000000,"LINESTRING (26.7813045 63.2056734, 27.4561866 63.3745935)"
917,761315706,5739088840,840000000,"LINESTRING (25.2670098 63.758674, 25.0152716 63.1269999)"
918,761315706,5739088836,840000000,"LINESTRING (25.2670098 63.758674, 25.1513645 63.5734733)"
919,824065452,4472315704,231000000,"LINESTRING (25.0964832 65.6640625, 25.0730289 65.6709191)"
920,824065452,4447358451,231000000,"LINESTRING (25.0964832 65.6640625, 25.226927 65.6048194)"
921,824065662,1524443864,77000000,"LINESTRING (24.5664309 65.7547278, 24.5211286 65.8028059)"
922,824065662,3918207106,77000000,"LINESTRING (24.5664309 65.7547278, 24.7578209 66.1163181)"
923,824065662,3918207110,77000000,"LINESTRING (24.5664309 65.7547278, 24.7885503 66.1221931)"
924,824065662,4114194749,77000000,"LINESTRING (24.5664309 65.7547278, 24.7760999 67.7026025)"
925,824065662,4149848506,77000000,"LINESTRING (24.5664309 65.7547278, 24.7805967 67.4724091)"
926,824065662,4563368762,77000000,"LINESTRING (24.5664309 65.7547278, 26.5346654 67.4163062)"
927,824065662,4019907224,77000000,"LINESTRING (24.5664309 65.7547278, 27.3778866 66.7123996)"
928,824065662,3943006127,77000000,"LINESTRING (24.5664309 65.7547278, 26.8523959 66.3428274)"
929,824065662,9650996572,77000000,"LINESTRING (24.5664309 65.7547278, 27.771898 66.1658133)"
930,824065662,2717983724,77000000,"LINESTRING (24.5664309 65.7547278, 26.5090631 65.9347399)"
931,824065662,5954207823,77000000,"LINESTRING (24.5664309 65.7547278, 28.6607362 66.8163143)"
932,824065662,3943008213,77000000,"LINESTRING (24.5664309 65.7547278, 27.4764287 67.1103762)"
933,824065662,4501852216,77000000,"LINESTRING (24.5664309 65.7547278, 25.7654448 66.4927814)"
934,824065662,9338582017,77000000,"LINESTRING (24.5664309 65.7547278, 24.526268 65.7568881)"
935,824065662,4472315704,231000000,"LINESTRING (24.5664309 65.7547278, 25.0730289 65.6709191)"
936,824065662,9338582042,77000000,"LINESTRING (24.5664309 65.7547278, 24.5801834 65.7523788)"
937,920091358,1782215673,231000000,"LINESTRING (24.9460436 63.9423915, 26.0161848 64.8204484)"
938,920091358,1672840206,231000000,"LINESTRING (24.9460436 63.9423915, 25.5199431 64.820101)"
939,920091358,1632040193,231000000,"LINESTRING (24.9460436 63.9423915, 25.3668244 64.1478642)"
940,920091358,9422370488,231000000,"LINESTRING (24.9460436 63.9423915, 25.8206528 64.2957936)"
941,920091358,3961052124,231000000,"LINESTRING (24.9460436 63.9423915, 25.0581542 64.6783356)"
942,920091358,5547676002,231000000,"LINESTRING (24.9460436 63.9423915, 25.2281464 64.7507194)"
943,920091358,2573833142,231000000,"LINESTRING (24.9460436 63.9423915, 25.3770782 64.817708)"
944,920091358,1693143862,231000000,"LINESTRING (24.9460436 63.9423915, 25.4130397 64.926702)"
945,920091358,2297584568,231000000,"LINESTRING (24.9460436 63.9423915, 25.4961844 64.9077557)"
946,920091358,5260196220,231000000,"LINESTRING (24.9460436 63.9423915, 25.6930276 65.2676366)"
947,920091358,2613446799,231000000,"LINESTRING (24.9460436 63.9423915, 25.3354052 65.2208609)"
948,920091358,2261816756,231000000,"LINESTRING (24.9460436 63.9423915, 25.4121446 65.3359749)"
949,920091358,5263270759,231000000,"LINESTRING (24.9460436 63.9423915, 25.4122989 65.3358099)"
950,920091358,4447358451,231000000,"LINESTRING (24.9460436 63.9423915, 25.226927 65.6048194)"
951,920091358,1802301445,231000000,"LINESTRING (24.9460436 63.9423915, 26.4038592 64.7487457)"
952,920091358,2104005937,231000000,"LINESTRING (24.9460436 63.9423915, 26.8376999 62.9764309)"
953,920091358,1628928956,231000000,"LINESTRING (24.9460436 63.9423915, 27.8036751 62.1645632)"
954,920091358,1568818115,231000000,"LINESTRING (24.9460436 63.9423915, 28.4889763 62.534066)"
955,920091358,1568817939,231000000,"LINESTRING (24.9460436 63.9423915, 28.5684898 62.4794477)"
956,920091358,1573357894,231000000,"LINESTRING (24.9460436 63.9423915, 28.2948984 62.0557403)"
957,920091358,6477443704,231000000,"LINESTRING (24.9460436 63.9423915, 27.9050132 61.8746794)"
958,920091358,1534367005,231000000,"LINESTRING (24.9460436 63.9423915, 27.4561866 63.3745935)"
959,920091358,1564360771,231000000,"LINESTRING (24.9460436 63.9423915, 27.238835 63.5921457)"
960,920091358,9315860509,231000000,"LINESTRING (24.9460436 63.9423915, 27.4877828 63.6771066)"
961,920091358,1638670771,231000000,"LINESTRING (24.9460436 63.9423915, 27.1725441 63.7286876)"
962,920091358,2405808249,231000000,"LINESTRING (24.9460436 63.9423915, 27.6382263 64.0703044)"
963,920091358,1638670944,231000000,"LINESTRING (24.9460436 63.9423915, 27.1641575 63.7536766)"
964,920091358,1709364055,231000000,"LINESTRING (24.9460436 63.9423915, 24.5561378 64.0906912)"
965,920091358,1709364230,231000000,"LINESTRING (24.9460436 63.9423915, 24.4978678 64.1962926)"
966,920091358,3748249664,231000000,"LINESTRING (24.9460436 63.9423915, 24.7952659 64.2577724)"
967,920091358,5755700854,231000000,"LINESTRING (24.9460436 63.9423915, 24.5213769 63.9105948)"
968,959583291,1802476065,231000000,"LINESTRING (25.7026208 62.2287003, 25.7667659 62.1372276)"
969,959583291,1790799758,231000000,"LINESTRING (25.7026208 62.2287003, 25.212066 62.2705291)"
970,959583291,1652865042,231000000,"LINESTRING (25.7026208 62.2287003, 24.8853242 62.4425621)"
971,959583291,1890384340,231000000,"LINESTRING (25.7026208 62.2287003, 25.3001094 60.6527074)"
972,959583291,1890384337,231000000,"LINESTRING (25.7026208 62.2287003, 25.2975929 60.6520375)"
973,959583291,1134834266,231000000,"LINESTRING (25.7026208 62.2287003, 24.7753296 60.7246859)"
974,959583291,4833582360,231000000,"LINESTRING (25.7026208 62.2287003, 24.4778804 60.7165011)"
975,959583291,5655452751,231000000,"LINESTRING (25.7026208 62.2287003, 23.7285267 60.7611611)"
976,959583291,2289129983,231000000,"LINESTRING (25.7026208 62.2287003, 24.6265751 60.9080935)"
977,959583291,1138373767,231000000,"LINESTRING (25.7026208 62.2287003, 24.4615879 61.0153639)"
978,959583291,1138372990,231000000,"LINESTRING (25.7026208 62.2287003, 24.4928522 60.9956502)"
979,959583291,10035810249,231000000,"LINESTRING (25.7026208 62.2287003, 25.3619538 61.1886805)"
980,959583291,1889762974,231000000,"LINESTRING (25.7026208 62.2287003, 25.3474377 60.9116007)"
981,959583291,2101622556,231000000,"LINESTRING (25.7026208 62.2287003, 25.1631093 61.8570284)"
982,959583291,1613006431,231000000,"LINESTRING (25.7026208 62.2287003, 24.6560889 62.2820018)"
983,959583291,1815903124,231000000,"LINESTRING (25.7026208 62.2287003, 24.45575 61.8156299)"
984,959583291,1339479215,231000000,"LINESTRING (25.7026208 62.2287003, 24.3733159 61.6784486)"
985,959583291,2097682897,231000000,"LINESTRING (25.7026208 62.2287003, 24.426309 61.791843)"
986,959583291,3575334938,231000000,"LINESTRING (25.7026208 62.2287003, 24.1647015 61.9804063)"
987,959583291,2094639385,231000000,"LINESTRING (25.7026208 62.2287003, 24.4779928 62.0045277)"
988,959583291,5734029445,231000000,"LINESTRING (25.7026208 62.2287003, 25.1462878 61.572053)"
989,959583291,8572948247,231000000,"LINESTRING (25.7026208 62.2287003, 25.0454267 63.3655759)"
990,959583291,1655226900,231000000,"LINESTRING (25.7026208 62.2287003, 25.0048267 62.9359946)"
991,959583291,5208096275,231000000,"LINESTRING (25.7026208 62.2287003, 25.6605549 62.7437219)"
992,959583291,1627641575,231000000,"LINESTRING (25.7026208 62.2287003, 25.267161 62.7215245)"
993,959583291,3544068285,231000000,"LINESTRING (25.7026208 62.2287003, 26.3456175 60.371702)"
994,959583291,1886541905,231000000,"LINESTRING (25.7026208 62.2287003, 25.3047059 60.4509767)"
995,959583291,1885661000,231000000,"LINESTRING (25.7026208 62.2287003, 25.6392302 60.4375144)"
996,959583291,1420510764,231000000,"LINESTRING (25.7026208 62.2287003, 26.504031 60.4960019)"
997,959583291,8381797554,231000000,"LINESTRING (25.7026208 62.2287003, 26.2308371 60.4654414)"
998,959583291,1788509068,231000000,"LINESTRING (25.7026208 62.2287003, 26.8423461 60.6893255)"
999,959583291,1788509352,231000000,"LINESTRING (25.7026208 62.2287003, 26.8343314 60.6956776)"
1000,959583291,1540709741,231000000,"LINESTRING (25.7026208 62.2287003, 26.5929626 60.8828872)"
1001,959583291,1540710285,231000000,"LINESTRING (25.7026208 62.2287003, 26.3429688 60.9029674)"
1002,959583291,1889840986,231000000,"LINESTRING (25.7026208 62.2287003, 25.70523 60.8079744)"
1003,959583291,7724081389,231000000,"LINESTRING (25.7026208 62.2287003, 25.6586391 60.9519943)"
1004,959583291,1540710294,231000000,"LINESTRING (25.7026208 62.2287003, 26.3389125 60.903297)"
1005,959583291,5634462002,231000000,"LINESTRING (25.7026208 62.2287003, 26.2516538 60.9472744)"
1006,959583291,3751497036,231000000,"LINESTRING (25.7026208 62.2287003, 26.1391354 61.0890892)"
1007,959583291,5084426382,231000000,"LINESTRING (25.7026208 62.2287003, 26.0481069 61.2011898)"
1008,959583291,1540709683,231000000,"LINESTRING (25.7026208 62.2287003, 26.5969437 60.8788542)"
1009,959583291,1883245173,231000000,"LINESTRING (25.7026208 62.2287003, 25.6618971 60.406646)"
1010,959583291,3544068280,231000000,"LINESTRING (25.7026208 62.2287003, 26.3449591 60.3708728)"
1011,959583291,1639894556,231000000,"LINESTRING (25.7026208 62.2287003, 27.8605096 61.1317451)"
1012,959583291,2302343980,231000000,"LINESTRING (25.7026208 62.2287003, 27.6182098 60.7431338)"
1013,959583291,2759244272,231000000,"LINESTRING (25.7026208 62.2287003, 28.2903358 61.0100448)"
1014,959583291,1557762135,231000000,"LINESTRING (25.7026208 62.2287003, 27.6298342 60.9328902)"
1015,959583291,1703644862,231000000,"LINESTRING (25.7026208 62.2287003, 27.8394065 62.3320753)"
1016,959583291,1956550790,231000000,"LINESTRING (25.7026208 62.2287003, 27.764053 62.4856149)"
1017,959583291,8390726650,231000000,"LINESTRING (25.7026208 62.2287003, 27.1064736 62.5964514)"
1018,959583291,2636358023,231000000,"LINESTRING (25.7026208 62.2287003, 26.8825597 62.6419554)"
1019,959583291,2090571394,231000000,"LINESTRING (25.7026208 62.2287003, 27.6185236 62.8268329)"
1020,959583291,9510316607,231000000,"LINESTRING (25.7026208 62.2287003, 27.1649823 62.2929372)"
1021,959583291,1702699450,231000000,"LINESTRING (25.7026208 62.2287003, 26.500334 62.3216736)"
1022,959583291,2086327496,231000000,"LINESTRING (25.7026208 62.2287003, 25.9993896 61.5817699)"
1023,959583291,1673355821,231000000,"LINESTRING (25.7026208 62.2287003, 26.1007795 61.7924583)"
1024,959583291,1704356599,231000000,"LINESTRING (25.7026208 62.2287003, 26.620813 61.9866114)"
1025,959583291,2504888862,231000000,"LINESTRING (25.7026208 62.2287003, 25.458512 62.5241243)"
1026,1002965821,5613858398,77000000,"LINESTRING (29.7806899 62.6080668, 29.9067289 62.7497667)"
1027,1002965821,5614305295,77000000,"LINESTRING (29.7806899 62.6080668, 30.1299482 62.769284)"
1028,1002965821,5614305304,77000000,"LINESTRING (29.7806899 62.6080668, 30.1490525 62.7675305)"
1029,1002965821,3712458980,77000000,"LINESTRING (29.7806899 62.6080668, 29.682026 62.6389607)"
1030,1002965821,2647668202,77000000,"LINESTRING (29.7806899 62.6080668, 29.2477176 62.5924966)"
1031,1002965821,4543901907,77000000,"LINESTRING (29.7806899 62.6080668, 29.3580939 62.6703038)"
1032,1002965821,3711855667,77000000,"LINESTRING (29.7806899 62.6080668, 30.427164 62.8005342)"
1033,1002965821,5614305270,77000000,"LINESTRING (29.7806899 62.6080668, 30.4270721 62.8006064)"
1034,1004465264,3543504448,231000000,"LINESTRING (24.8357613 60.2843902, 24.8351028 60.2842303)"
1035,1004465264,5523706858,231000000,"LINESTRING (24.8357613 60.2843902, 24.9829145 60.2208767)"
1036,1004465264,1097022574,231000000,"LINESTRING (24.8357613 60.2843902, 25.1110711 60.2324659)"
1037,1004465264,1223645894,231000000,"LINESTRING (24.8357613 60.2843902, 25.2671595 60.3635738)"
1038,1004465264,1883245033,231000000,"LINESTRING (24.8357613 60.2843902, 25.5670523 60.3907908)"
1039,1004465264,1023007513,231000000,"LINESTRING (24.8357613 60.2843902, 25.1143244 60.409099)"
1040,1004465264,1030022481,231000000,"LINESTRING (24.8357613 60.2843902, 25.0439519 60.3808674)"
1041,1004465264,3536686368,231000000,"LINESTRING (24.8357613 60.2843902, 23.5958794 60.796506)"
1042,1004465264,7785011979,231000000,"LINESTRING (24.8357613 60.2843902, 24.2051288 60.5361632)"
1043,1019312230,1297499957,231000000,"LINESTRING (23.572709 61.5524604, 23.5852324 61.5046003)"
1044,1019312230,1297500161,231000000,"LINESTRING (23.572709 61.5524604, 23.5098448 61.5003926)"
1045,1019312230,8637662188,231000000,"LINESTRING (23.572709 61.5524604, 23.2318282 61.6490428)"
1046,1019312230,1689185840,231000000,"LINESTRING (23.572709 61.5524604, 23.4381786 61.4614949)"
1047,1019312230,6657383046,231000000,"LINESTRING (23.572709 61.5524604, 22.8532605 61.4293966)"
1048,1019312230,1716355746,231000000,"LINESTRING (23.572709 61.5524604, 23.0991903 62.0245663)"
1049,1019770592,4031348848,77000000,"LINESTRING (22.2410226 60.467272, 22.057091 60.4582954)"
1050,1019770592,1019770611,77000000,"LINESTRING (22.2410226 60.467272, 22.1570117 60.4947953)"
1051,1019770592,1849492971,77000000,"LINESTRING (22.2410226 60.467272, 22.0408304 60.4683095)"
1052,1019770592,7804630595,77000000,"LINESTRING (22.2410226 60.467272, 21.6203405 60.5807751)"
1053,1019770592,2447950442,77000000,"LINESTRING (22.2410226 60.467272, 21.5705728 60.8212358)"
1054,1019770592,1800607540,77000000,"LINESTRING (22.2410226 60.467272, 21.9856293 60.6649768)"
1055,1019770592,6185546260,77000000,"LINESTRING (22.2410226 60.467272, 21.6783539 60.683827)"
1056,1019770592,10068402043,77000000,"LINESTRING (22.2410226 60.467272, 22.0653641 60.5847016)"
1057,1019770611,1849492971,462000000,"LINESTRING (22.1570117 60.4947953, 22.0408304 60.4683095)"
1058,1019770611,7804630595,462000000,"LINESTRING (22.1570117 60.4947953, 21.6203405 60.5807751)"
1059,1019770611,2447950442,462000000,"LINESTRING (22.1570117 60.4947953, 21.5705728 60.8212358)"
1060,1019770611,1800607540,462000000,"LINESTRING (22.1570117 60.4947953, 21.9856293 60.6649768)"
1061,1019770611,6185546260,462000000,"LINESTRING (22.1570117 60.4947953, 21.6783539 60.683827)"
1062,1019770611,10068402043,462000000,"LINESTRING (22.1570117 60.4947953, 22.0653641 60.5847016)"
1063,1019770611,4031348848,462000000,"LINESTRING (22.1570117 60.4947953, 22.057091 60.4582954)"
1064,1019770611,4574071299,462000000,"LINESTRING (22.1570117 60.4947953, 22.8661389 60.6218718)"
1065,1019770611,1646644103,462000000,"LINESTRING (22.1570117 60.4947953, 22.5619201 60.6421881)"
1066,1019770611,1646644160,462000000,"LINESTRING (22.1570117 60.4947953, 22.587544 60.6981032)"
1067,1019770611,1140799142,462000000,"LINESTRING (22.1570117 60.4947953, 21.6834919 61.2126918)"
1068,1019770611,1646643185,462000000,"LINESTRING (22.1570117 60.4947953, 22.4361534 60.5115644)"
1069,1019770611,1650165112,462000000,"LINESTRING (22.1570117 60.4947953, 22.7606739 60.3961857)"
1070,1019770611,2419730860,462000000,"LINESTRING (22.1570117 60.4947953, 23.0705653 60.3485591)"
1071,1019770611,3542249925,462000000,"LINESTRING (22.1570117 60.4947953, 23.2032778 60.2432967)"
1072,1019770611,1650165414,462000000,"LINESTRING (22.1570117 60.4947953, 22.7153124 60.4294732)"
1073,1019770611,1650165329,462000000,"LINESTRING (22.1570117 60.4947953, 22.6799989 60.4230768)"
1074,1019770611,1156037929,462000000,"LINESTRING (22.1570117 60.4947953, 22.3528004 60.4226603)"
1075,1019905622,2376430694,231000000,"LINESTRING (23.885914 61.4588558, 23.7696975 61.468959)"
1076,1019905622,2312780155,231000000,"LINESTRING (23.885914 61.4588558, 24.0821674 61.4487879)"
1077,1019905622,1734598397,231000000,"LINESTRING (23.885914 61.4588558, 24.9788767 61.2596315)"
1078,1019905622,2470463719,231000000,"LINESTRING (23.885914 61.4588558, 22.7405099 61.1449353)"
1079,1019905622,1689185840,231000000,"LINESTRING (23.885914 61.4588558, 23.4381786 61.4614949)"
1080,1023007513,1097022574,231000000,"LINESTRING (25.1143244 60.409099, 25.1110711 60.2324659)"
1081,1023007513,1030022481,231000000,"LINESTRING (25.1143244 60.409099, 25.0439519 60.3808674)"
1082,1023007513,3536686368,231000000,"LINESTRING (25.1143244 60.409099, 23.5958794 60.796506)"
1083,1023007513,7785011979,231000000,"LINESTRING (25.1143244 60.409099, 24.2051288 60.5361632)"
1084,1023007513,5523706858,231000000,"LINESTRING (25.1143244 60.409099, 24.9829145 60.2208767)"
1085,1023007513,3543504448,231000000,"LINESTRING (25.1143244 60.409099, 24.8351028 60.2842303)"
1086,1023007513,1223645894,231000000,"LINESTRING (25.1143244 60.409099, 25.2671595 60.3635738)"
1087,1023007513,1883245033,231000000,"LINESTRING (25.1143244 60.409099, 25.5670523 60.3907908)"
1088,1030022481,1097022574,231000000,"LINESTRING (25.0439519 60.3808674, 25.1110711 60.2324659)"
1089,1030022481,1223645894,231000000,"LINESTRING (25.0439519 60.3808674, 25.2671595 60.3635738)"
1090,1030022481,1883245033,231000000,"LINESTRING (25.0439519 60.3808674, 25.5670523 60.3907908)"
1091,1030022481,5523706858,231000000,"LINESTRING (25.0439519 60.3808674, 24.9829145 60.2208767)"
1092,1030022481,3543504448,231000000,"LINESTRING (25.0439519 60.3808674, 24.8351028 60.2842303)"
1093,1030022481,3536686368,231000000,"LINESTRING (25.0439519 60.3808674, 23.5958794 60.796506)"
1094,1030022481,7785011979,231000000,"LINESTRING (25.0439519 60.3808674, 24.2051288 60.5361632)"
1095,1082948540,9215083692,462000000,"LINESTRING (24.7164474 60.1504572, 23.9675368 60.166663)"
